Date,open,high,low,close,volume,mom_30d,mom_60d,mom_90d,mom_180d,log_return,sigma_30,sigma_90,adv_dec_ratio,pct_above_50dma,pct_pos_momentum,regime
2023-07-13,19495.19921875,19567.0,19385.80078125,19413.75,310400,0.04744418976832887,0.09929698052321845,0.12192596930207622,0.10531804426280655,0.0015180775225879406,0.07600992810366614,0.09329366573820021,0.8676723726386151,89.38775510204081,80.81632653061226,Bull
2023-07-14,19493.44921875,19595.349609375,19433.5,19564.5,291200,0.05824126786656025,0.11043632493792122,0.12111693735358608,0.1131181835981645,0.007735121594226721,0.0770480050222149,0.09314419869971961,1.2044712782473703,88.97959183673468,81.22448979591837,Bull
2023-07-17,19612.150390625,19731.849609375,19562.94921875,19711.44921875,268700,0.0635234316308233,0.1184150479879802,0.13794957679229447,0.1117098384868096,0.007482946045497489,0.07872753756431036,0.0925436371389314,1.3975015812776732,89.38775510204081,82.85714285714285,Bull
2023-07-18,19787.5,19819.44921875,19690.19921875,19749.25,286400,0.06213884778558443,0.1205851733592922,0.12247684276301851,0.11853528259962243,0.0019158704007220429,0.07865042283675308,0.08938975980068914,1.0354326157604319,88.57142857142858,84.48979591836735,Bull
2023-07-19,19802.94921875,19851.69921875,19727.44921875,19833.150390625,259700,0.06635573905183079,0.1177761846091323,0.11979263501650039,0.11818273514923705,0.00423928389630214,0.0787303169036035,0.08907326798071893,1.3620992824270988,88.9795918367347,86.12244897959184,Bull
2023-07-20,19831.69921875,19991.849609375,19758.400390625,19979.150390625,274700,0.06689753363530371,0.12436655405405395,0.12530696340354885,0.1232571071289037,0.007334449485705515,0.07900625281297448,0.08963270123330223,1.7459702501690342,90.20408163265306,87.3469387755102,Bull
2023-07-21,19800.44921875,19887.400390625,19700.0,19745.0,312500,0.059590876742106946,0.10842280240814084,0.12253834302608024,0.0962015109985137,-0.011788954585924888,0.08650841856871658,0.09055054069748036,1.4461292326809576,89.79591836734694,87.3469387755102,Bull
2023-07-24,19748.44921875,19782.75,19658.30078125,19672.349609375,265600,0.05973847438586999,0.09809064175046611,0.12975720115911726,0.08415075919398918,-0.0036862180542648424,0.08642880538603442,0.0888893912505169,1.4361292326809578,89.38775510204081,88.16326530612245,Bull
2023-07-25,19729.349609375,19729.349609375,19615.94921875,19680.599609375,369700,0.05801142968980999,0.08943258286050382,0.1472691227896794,0.08835720223938881,0.00041928243166748923,0.0865389486393586,0.08451277518934174,1.5242851547199383,88.9795918367347,87.3469387755102,Bull
2023-07-26,19733.349609375,19825.599609375,19716.69921875,19778.30078125,244700,0.05675047317193149,0.08985462886519935,0.16047360984257697,0.0955869004180685,0.0049520574860006375,0.0860961349194578,0.08360308538977401,1.4834518213866048,88.57142857142858,88.16326530612245,Bull
2023-07-27,19850.900390625,19867.55078125,19603.55078125,19659.900390625,334900,0.04819816597297866,0.08679180950384069,0.15836237236529827,0.08515412008713685,-0.006004368496797154,0.08903613269130624,0.0840175659464104,1.0804215183563017,86.12244897959184,85.71428571428571,Bull
2023-07-28,19659.75,19695.900390625,19563.099609375,19646.05078125,258700,0.05125995643743453,0.07615387660386208,0.15662980601559662,0.07928724910765572,-0.0007047080421790248,0.0879532899222326,0.08409730024305509,1.3313461271756473,85.3061224489796,83.26530612244899,Bull
2023-07-31,19666.349609375,19772.75,19597.599609375,19753.80078125,295100,0.049282948116965875,0.09324261338480277,0.15518959761861084,0.08794408664702313,0.005469577389253641,0.08706056903615095,0.08390904142211518,1.6051922810218013,84.48979591836734,80.40816326530611,Bull
2023-08-01,19784.0,19795.599609375,19704.599609375,19733.55078125,298000,0.05215026049720972,0.08043792072030498,0.16158969223140662,0.09459356099894722,-0.0010256449710540406,0.08595335589156677,0.08289205186357762,1.5219624673572052,84.89795918367346,79.18367346938776,Bull
2023-08-02,19655.400390625,19678.25,19423.55078125,19526.55078125,290700,0.037724552762828045,0.06901374505114655,0.14140293913488233,0.06413465138967922,-0.010545154493387934,0.09280766690597682,0.08487237377244343,1.1427958006905383,81.22448979591836,74.6938775510204,Bull
2023-08-03,19463.75,19537.650390625,19296.44921875,19381.650390625,315700,0.027830777257145112,0.05823341417723227,0.1300001719470545,0.05742219238586932,-0.007448355676119346,0.09609783286345537,0.08614965691869896,1.1037208405629468,77.14285714285714,71.0204081632653,Bull
2023-08-04,19462.80078125,19538.849609375,19436.44921875,19517.0,280800,0.03972830791769333,0.06667759742034218,0.14288890568891444,0.06051053532162931,0.006959118337332752,0.09619959730148482,0.08610022855033336,1.0779313668787363,72.65306122448979,69.79591836734694,Bull
2023-08-07,19576.849609375,19620.44921875,19524.80078125,19597.30078125,216600,0.04992101905922697,0.07002533171493597,0.15652062860353078,0.06451238157297134,0.004105960861445235,0.09421128175827824,0.08477509202720089,1.0097994987468681,68.16326530612245,69.79591836734694,Bull
2023-08-08,19627.19921875,19634.400390625,19533.099609375,19570.849609375,260300,0.047062276760850175,0.06369963475340423,0.15219570047321507,0.0668859507859656,-0.0013506471779916257,0.09460422833413798,0.08490916397064958,1.0048733903724838,62.44897959183673,69.38775510204081,Bull
2023-08-09,19578.80078125,19645.5,19467.5,19632.55078125,266500,0.0433189693423921,0.07360898921335401,0.1581464800611112,0.07236867442604522,0.0031477485221408875,0.09345733172662164,0.08473192142668141,1.3715400570391503,60.40816326530612,69.38775510204081,Bull
2023-08-10,19605.55078125,19623.599609375,19495.400390625,19543.099609375,312200,0.030096827012116467,0.07487450929503492,0.1441627394223972,0.0761648820689933,-0.004566679886024027,0.09273184563801812,0.08475492342511985,1.423322739551884,60.0,70.20408163265306,Low Volatility
2023-08-11,19554.25,19557.75,19412.75,19428.30078125,235500,0.012468047676114091,0.07161363481135652,0.119157866976771,0.06490290685288458,-0.005891456761763215,0.0893732443026789,0.08191454500331641,1.1859543184992523,59.183673469387756,66.93877551020407,Low Volatility
2023-08-14,19383.94921875,19465.849609375,19257.900390625,19434.55078125,243900,0.005796336170516447,0.06763298967258113,0.11705334267645373,0.0639012867974107,0.0003216439248586792,0.08721003977251071,0.08191309005592777,0.8557955883405223,58.367346938775505,61.63265306122448,Low Volatility
2023-08-16,19369.0,19482.75,19317.19921875,19465.0,0,0.003919748310897919,0.06282485829915485,0.10867139604036402,0.05306725300958104,0.0015655309306883672,0.0867739381895852,0.0808271456507203,0.9098645538577635,57.95918367346938,56.326530612244895,Low Volatility
2023-08-17,19450.55078125,19461.55078125,19326.25,19365.25,268700,-0.0017140500554166938,0.05544201002834104,0.10035141300433437,0.04604934437077146,-0.005137758290060533,0.08809420414476347,0.08147783609942791,0.6259935861158281,55.91836734693877,51.42857142857142,Low Volatility
2023-08-18,19301.75,19373.80078125,19253.599609375,19310.150390625,256100,-0.009598784607404598,0.056041977649305075,0.09567037852437532,0.04026345183903257,-0.0028493381372506382,0.08706761446945246,0.08173766583593978,0.5963161667609894,53.469387755102034,46.53061224489796,Low Volatility
2023-08-21,19320.650390625,19425.94921875,19296.30078125,19393.599609375,262600,0.0031967445156448893,0.05853612878472836,0.09430484499468683,0.041655747813624355,0.0043122099570484,0.08446825400268508,0.0815678224862306,1.2345936787227119,52.6530612244898,46.12244897959183,Low Volatility
2023-08-22,19417.099609375,19443.5,19381.30078125,19396.44921875,208700,0.002094907873396501,0.04849357562929524,0.08892955432097271,0.034016831046591145,0.00014692476375842436,0.08439945449454922,0.08128786137167987,1.394827596851367,51.83673469387755,46.93877551020408,Low Volatility
2023-08-23,19439.19921875,19472.05078125,19366.599609375,19444.0,225200,0.00023661271863195665,0.04545220172540665,0.09064393089522094,0.033568106312292345,0.0024485198272942723,0.08375916278542749,0.08132657119068677,1.482827596851367,52.244897959183675,47.755102040816325,Low Volatility
2023-08-24,19535.150390625,19584.44921875,19369.0,19386.69921875,268300,0.00012373092674655695,0.04040225853257007,0.09487004444232672,0.03693816484742651,-0.0029513155310064644,0.08379312211359786,0.08053223571213422,1.482827596851367,53.06122448979592,48.57142857142857,Low Volatility
2023-08-25,19297.400390625,19339.55078125,19229.69921875,19265.80078125,466500,-0.007620847015646137,0.03946177784067695,0.09091940640988927,0.030198837841038717,-0.0062556798015631025,0.08558254088862736,0.08122009250323158,1.4478275968513667,53.877551020408156,50.20408163265306,Low Volatility
2023-08-28,19298.349609375,19366.849609375,19249.69921875,19306.05078125,248200,-0.013210111106851663,0.04426178314018747,0.09576733770840717,0.03557955673116897,0.0020870149074536447,0.08251077859814238,0.08104654139637973,1.0469185059422759,53.06122448979592,48.57142857142857,Low Volatility
2023-08-29,19374.849609375,19377.900390625,19309.099609375,19342.650390625,307400,-0.018709878915152967,0.04362503700158249,0.09748963786323994,0.042140588379892874,0.0018939637920959618,0.0793758306908119,0.08105113940657116,1.3477956989247322,53.877551020408156,47.3469387755102,Low Volatility
2023-08-30,19433.44921875,19452.80078125,19334.75,19347.44921875,233000,-0.02034511595377042,0.04052950976838243,0.0977867380712214,0.03966283749127708,0.00024806491573087567,0.07905762031534558,0.08104241705716417,1.3344623655913987,53.469387755102034,46.530612244897966,Low Volatility
2023-08-31,19375.55078125,19388.19921875,19223.650390625,19253.80078125,562600,-0.02921117411830121,0.03520623588633787,0.08512462985522462,0.040937317553828345,-0.004852103039648143,0.07852593427787413,0.08105200239899457,1.283198198198199,51.42857142857142,45.30612244897959,Low Volatility
2023-09-01,19258.150390625,19458.55078125,19255.69921875,19435.30078125,333000,-0.027220857681225286,0.03785566771176674,0.09376033210461898,0.050718644267523816,0.009382556025202547,0.08060893614273694,0.08227978675721515,2.127087087087088,53.877551020408156,46.12244897959183,Low Volatility
2023-09-04,19525.05078125,19545.150390625,19432.849609375,19528.80078125,296800,-0.010949567928589476,0.047988814460705465,0.09628605163957538,0.04948413484791492,0.004799298621963187,0.07533774338365021,0.08248886392633863,2.1528765607712983,56.326530612244895,49.38775510204082,Low Volatility
2023-09-05,19564.650390625,19587.05078125,19525.75,19574.900390625,256800,-0.004953613609202989,0.0544889394569561,0.09265112500335237,0.04901312256949231,0.002357814188949651,0.0750598148384424,0.0821443828594747,1.9126804823399257,57.55102040816327,51.0204081632653,Low Volatility
2023-09-06,19581.19921875,19636.44921875,19491.5,19611.05078125,287600,-0.0035338774989289723,0.05427254690481953,0.08558266156933292,0.06495557213190017,0.0018450694598145603,0.0752698020524281,0.08121256879982237,1.9618032893574697,59.59183673469388,53.877551020408156,Low Volatility
2023-09-07,19598.650390625,19737.0,19550.05078125,19727.05078125,304900,-0.002591223612525173,0.05401219639330135,0.08703057181666396,0.07981010352236018,0.005897607236551244,0.07587074260711764,0.08141267276621154,2.241382868937049,64.89795918367346,57.95918367346938,Low Volatility
2023-09-08,19774.80078125,19867.150390625,19727.05078125,19819.94921875,288100,0.008140876858222512,0.05673141816517946,0.09563924779553634,0.07597534584419696,0.004698136818212182,0.0749519652721179,0.08135310956812361,1.7289645682834547,67.34693877551021,60.0,Bull
2023-09-11,19890.0,20008.150390625,19865.349609375,19996.349609375,248800,0.017830495911133504,0.07000444279223061,0.09534223390039775,0.08762700416454461,0.008860770587058942,0.0788942505568237,0.08127774446911105,3.173175094599244,71.42857142857142,61.22448979591836,Bull
2023-09-12,20110.150390625,20110.349609375,19914.650390625,19993.19921875,328100,0.012119107616354707,0.06199932108520123,0.10649173826719793,0.09858177865298323,-0.00015756069892455075,0.07754351884400917,0.0790275999525646,2.934635540846709,74.28571428571429,63.673469387755105,Bull
2023-09-13,19989.5,20096.900390625,19944.099609375,20070.0,251400,0.01704960361566954,0.07008900538281071,0.09885895899992447,0.10716681878415968,0.003833986143147051,0.07804380728822315,0.07747238027986902,2.934635540846709,75.91836734693877,64.48979591836735,Bull
2023-09-14,20127.94921875,20167.650390625,20043.44921875,20103.099609375,275100,0.029526404052815147,0.06836482720323023,0.10057787682553965,0.1289562822841781,0.0016478497893743786,0.07060921707739745,0.07746153516483724,2.934635540846709,77.95918367346938,68.57142857142857,Bull
2023-09-15,20156.44921875,20222.44921875,20129.69921875,20192.349609375,438200,0.041828182967439176,0.07082307106782215,0.10249739504769528,0.12088806008581354,0.004429787863222843,0.06658072736796755,0.07761959533495541,2.848164952611415,79.59183673469389,73.46938775510203,Bull
2023-09-18,20155.94921875,20195.349609375,20115.69921875,20133.30078125,264900,0.031577639045447636,0.07256047313045211,0.10036075756954688,0.11035554859475782,-0.0029286010148227575,0.06552165928561965,0.07783386262710795,1.3336194980659601,80.0,77.14285714285714,Bull
2023-09-20,19980.75,20050.650390625,19878.849609375,19901.400390625,378100,0.015517423178295742,0.0662130878157563,0.08662936759865292,0.09815976772658308,-0.011585098803333688,0.0743246487557074,0.08066016294611365,1.2469705148652526,80.0,77.9591836734694,Bull
2023-09-21,19840.55078125,19848.75,19709.94921875,19742.349609375,275100,0.008763032950692473,0.05623771799353272,0.07302086970238775,0.08528116152905274,-0.00802404589005525,0.07819473835715543,0.08179176244016641,1.0194163352986894,78.36734693877551,78.36734693877551,Bull
2023-09-22,19744.849609375,19798.650390625,19657.5,19674.25,246400,0.0021239837459035016,0.045534961875068,0.0758893172558992,0.08665689886659145,-0.0034553806166447805,0.07843987649683695,0.08127367301282454,0.8016385575209115,75.91836734693877,75.10204081632654,Bull
2023-09-25,19678.19921875,19734.150390625,19601.55078125,19674.55078125,188400,0.006726219202809691,0.037025484070718484,0.08210435086006562,0.08117080282757683,1.5287950028248088e-05,0.07720028657069194,0.08052584719380049,0.6885616344439883,71.83673469387756,71.83673469387756,Bull
2023-09-26,19682.80078125,19699.349609375,19637.44921875,19664.69921875,204900,0.01216773613717903,0.024787491727561894,0.08465274676074452,0.07854898936975907,-0.0005008515772894238,0.07504066248252265,0.08031326413790969,0.6514404223227763,67.34693877551021,69.38775510204081,Bull
2023-09-27,19637.05078125,19730.69921875,19554.0,19716.44921875,203600,0.014505014325927768,0.020385426435635345,0.08311902148261496,0.09275091226554699,0.002628162551917123,0.07531614896998258,0.08019141507884756,0.9446028154851696,64.89795918367346,70.61224489795919,Bull
2023-09-28,19761.80078125,19766.650390625,19492.099609375,19523.55078125,352800,0.003008003146673488,0.006939542072824878,0.06602183881728152,0.085114917193164,-0.009831803841213342,0.0809238020985271,0.08168043275291703,0.8897008547008557,62.857142857142854,69.38775510204081,Bull
2023-09-29,19581.19921875,19726.25,19551.05078125,19638.30078125,243500,0.01410003905190993,0.012361820823775016,0.07032378358676694,0.09960282317286961,0.005860311697675281,0.08101570019579764,0.08211400865504363,1.4539432789432802,61.632653061224495,71.02040816326532,Bull
2023-10-03,19622.400390625,19623.19921875,19479.650390625,19528.75,221700,0.011320450900327073,0.0016130037230714933,0.06799684900596814,0.07886498369518424,-0.005594042173129665,0.08237113373412436,0.08250698148500511,1.3570202020202031,61.632653061224495,71.0204081632653,Bull
2023-10-04,19446.30078125,19457.80078125,19333.599609375,19436.099609375,277100,0.0021914446444204483,0.00539519464871363,0.06085585211507927,0.08495793468086998,-0.004755597219883326,0.08279647955971461,0.08298788455702139,1.2081463281463292,60.0,68.97959183673468,Low Volatility
2023-10-05,19521.849609375,19576.94921875,19487.30078125,19545.75,234900,0.007697325400448873,0.0098083584614308,0.056564171861194,0.09220376142225173,0.005625729970019748,0.08434716583539097,0.08201139876798541,1.1537018837018846,57.95918367346938,65.71428571428571,Low Volatility
2023-10-06,19621.19921875,19675.75,19589.400390625,19653.5,159100,0.010774531989302671,0.011013694099240467,0.05671645991618379,0.10053089671914095,0.005497568008546022,0.08549117194956038,0.08203534618430028,1.9003685503685515,58.367346938775505,67.75510204081633,Low Volatility
2023-10-09,19539.44921875,19588.94921875,19480.5,19512.349609375,165100,0.006481267863457374,0.006605800723483268,0.047145384255865785,0.08663945478785173,-0.007207861089913015,0.08778203451895741,0.0830406964018551,1.238030888030889,56.326530612244895,65.3061224489796,Low Volatility
2023-10-10,19565.599609375,19717.80078125,19565.44921875,19689.849609375,216600,0.022010443943637936,0.014221858701950918,0.06234079303339346,0.10030819141724501,0.0090556762901256,0.08917968747606973,0.08365750371892024,2.5913642213642225,55.91836734693877,66.53061224489795,Low Volatility
2023-10-11,19767.0,19839.19921875,19756.94921875,19811.349609375,213700,0.02617308085689629,0.012617220443916333,0.07159333122608214,0.09738101909601449,0.00615173136873013,0.09048737523539471,0.08397847727777615,3.3119047619047626,59.59183673469388,70.61224489795919,Low Volatility
2023-10-12,19822.69921875,19843.30078125,19772.650390625,19794.0,217900,0.023334424200406323,0.00418796103390906,0.06797742632114212,0.08965698022043389,-0.0008761245971014768,0.09056877325208908,0.08397114080540477,3.366349206349207,62.44897959183673,73.87755102040816,Bull
2023-10-13,19654.55078125,19805.400390625,19635.30078125,19751.05078125,255000,0.020860711814602473,9.11822600857537e-05,0.06223569600625045,0.09074524072832268,-0.002172167428733089,0.09096049866478528,0.08400341288140588,2.794682539682541,64.08163265306123,73.06122448979592,Bull
2023-10-16,19737.25,19781.30078125,19691.849609375,19731.75,181000,0.024823629587745755,-0.00511267189669129,0.06090381203290507,0.09452699450291036,-0.0009776805295215437,0.08959269271498543,0.08404629331266315,2.943034188034189,66.53061224489797,75.91836734693877,Bull
2023-10-17,19843.19921875,19849.75,19775.650390625,19811.5,185800,0.01935649069619405,-0.008391267263480273,0.057944911287821865,0.09343734160581696,0.004033563661320618,0.08643466992555492,0.08359450585762437,2.1263675213675226,68.57142857142857,75.91836734693877,Bull
2023-10-18,19820.44921875,19840.94921875,19659.94921875,19671.099609375,198900,0.00728661374136319,-0.0037427394593567698,0.05562510415694977,0.08570333647026862,-0.007112043473065063,0.08832625970813955,0.08408588341797922,1.3976495726495737,66.53061224489795,72.24489795918367,Bull
2023-10-19,19545.19921875,19681.80078125,19512.349609375,19624.69921875,230300,0.0025440143822570427,-0.002422201291211845,0.05717157448486554,0.09684523350782559,-0.002361596586600212,0.08840294805614986,0.08390313804927765,1.1332051282051292,66.53061224489795,68.97959183673468,Bull
2023-10-20,19542.150390625,19593.80078125,19518.69921875,19542.650390625,198300,-0.003487849345145566,-0.007009401211754085,0.05059540309249244,0.11010351556627684,-0.004189660467809165,0.0890862773229371,0.08425045462223435,1.0218414918414929,64.08163265306122,64.48979591836735,Low Volatility
2023-10-23,19521.599609375,19556.849609375,19257.849609375,19281.75,176000,-0.022573104626123164,-0.02510583627693308,0.030219868806905525,0.09251546712567649,-0.01344022395196905,0.09516491406326229,0.08689916146273961,0.8534290532162883,59.999999999999986,55.91836734693878,Low Volatility
2023-10-25,19286.44921875,19347.30078125,19074.150390625,19122.150390625,225300,-0.035206892834259707,-0.027352630955161494,0.019527188371242676,0.08266264116825561,-0.008311683270009834,0.09614454155866148,0.08803663184390242,0.2946571233917269,53.06122448979592,46.530612244897966,Low Volatility
2023-10-26,19027.25,19041.69921875,18837.849609375,18857.25,300400,-0.056965377762796754,-0.04015060278693894,0.009051235500700416,0.07044323516948636,-0.013949914095014037,0.09812331267256287,0.09095893898992947,0.2661023448369484,44.89795918367347,37.55102040816327,Low Volatility
2023-10-27,18928.75,19076.150390625,18926.650390625,19047.25,205200,-0.047313549392479004,-0.035767839772923415,0.011752363752257411,0.08159096769542584,0.010025278863763394,0.10400620152688113,0.091669643109249,1.3575309162655196,37.55102040816327,31.428571428571427,Bear
2023-10-30,19053.400390625,19158.5,18940.0,19140.900390625,180100,-0.046292955125809665,-0.0300326280452331,0.020551423076001774,0.07207605854501242,0.004904693073893485,0.10453864083894397,0.09177580233352356,1.506015764750368,33.46938775510204,27.346938775510203,Bear
2023-10-31,19232.94921875,19233.69921875,19056.44921875,19079.599609375,206000,-0.05091254681555146,-0.022889407191370226,0.013971652922157185,0.07402362163603327,-0.003207746304394414,0.10418247426401259,0.09180847859396306,1.6744282033755726,31.83673469387755,24.89795918367347,Bear
2023-11-01,19064.05078125,19096.05078125,18973.69921875,18989.150390625,194100,-0.05958688523258204,-0.020251113403111143,0.007016059627702909,0.07153177725502924,-0.004751896973195711,0.10284612582533598,0.09211073411608509,1.6887556887556898,30.612244897959187,23.26530612244898,Bear
2023-11-02,19120.0,19175.25,19064.150390625,19133.25,245600,-0.049671476729803765,-0.01966234564738434,0.01928481054804565,0.07058930243893369,0.007559875254064636,0.10649343445409322,0.09261564011963437,2.6910284160284172,35.51020408163266,23.6734693877551,Bear
2023-11-03,19241.0,19276.25,19210.900390625,19230.599609375,189500,-0.03370621001957208,-0.0187118203658867,0.030275085552222025,0.07472848718422842,0.005075080802081226,0.1039697409561249,0.0924321603403575,1.8960704328351397,38.367346938775505,23.26530612244898,Bear
2023-11-06,19345.849609375,19423.0,19309.69921875,19411.75,180700,-0.016745707371021767,-0.008129417605804212,0.038550270253777,0.08709713549687792,0.009375812778954773,0.10616973080915214,0.09364944946666752,3.083949220713928,42.44897959183673,27.755102040816325,Low Volatility
2023-11-07,19404.05078125,19423.5,19329.099609375,19406.69921875,198700,-0.013599033317661435,-0.011503933697484592,0.03131669709374907,0.09204929362993686,-0.0002602258142791332,0.10581658723814666,0.093044582794329,3.173692810457518,46.12244897959183,34.69387755102041,Low Volatility
2023-11-08,19449.599609375,19464.400390625,19401.5,19443.5,195000,-0.011743636935802049,-0.005096408009260811,0.024847033292617615,0.0844206964141827,0.0018944969651071763,0.10602933330172579,0.09213368129778132,3.4779411764705896,51.836734693877546,41.224489795918366,Low Volatility
2023-11-09,19457.400390625,19463.900390625,19378.349609375,19395.30078125,208400,-0.013699596139417847,-0.001698553073249065,0.010748316962167381,0.07656875483447467,-0.0024820150223140987,0.10620205507382036,0.09030695520015215,2.590872210953348,53.877551020408156,47.755102040816325,Low Volatility
2023-11-10,19351.849609375,19451.30078125,19329.44921875,19425.349609375,152200,-0.014764301936180724,-0.00047344402134974484,0.005320147908461026,0.07704100611250064,0.0015480850435944918,0.10597505049626348,0.08960325627963181,2.5301910964022647,55.51020408163264,53.06122448979592,Low Volatility
2023-11-13,19486.75,19494.400390625,19414.75,19443.55078125,189300,-0.004097615279943345,-0.0011019377729257762,0.002813491219248121,0.0835563372999848,0.0009365417093074231,0.10226218771927581,0.08943429650857929,1.3635244297355977,55.91836734693877,54.69387755102041,Low Volatility
2023-11-15,19651.400390625,19693.19921875,19579.650390625,19675.44921875,291500,0.0018916319651987035,0.016018343101689814,0.014276836804392179,0.1025996463609713,0.011856190289938534,0.10669803766234204,0.09159561349815036,3.346857763068931,58.367346938775505,55.91836734693877,Low Volatility
2023-11-16,19674.69921875,19875.25,19627.0,19765.19921875,282700,0.012107749791973266,0.02356526587933372,0.013740283360537342,0.10874138707411962,0.004551150068331243,0.10607361577912752,0.09151933867400965,3.286176648517847,62.85714285714285,59.59183673469388,Bull
2023-11-17,19674.75,19806.0,19667.44921875,19731.80078125,236800,0.0152140181321343,0.017438803455110508,0.02069129537005998,0.12404367608454203,-0.0016911889743673853,0.10514683822764986,0.09039243766220595,3.4149122807017553,67.3469387755102,64.08163265306123,Bull
2023-11-20,19731.150390625,19756.44921875,19670.5,19694.0,173800,0.00758476906744443,0.015340476903492606,0.017467521662735797,0.12464844028838606,-0.0019175662679732529,0.1042223293740101,0.09044650933034439,3.230157289776166,71.42857142857142,66.93877551020408,Bull
2023-11-21,19770.900390625,19829.099609375,19754.05078125,19783.400390625,195000,0.006609529632126687,0.01745527620988474,0.0176960190688753,0.13269357863413878,0.004529201141300913,0.10383587149255534,0.09047619236975156,3.2534906231094984,75.51020408163265,68.97959183673468,Bull
2023-11-22,19784.0,19825.55078125,19703.849609375,19811.849609375,184500,0.015349253472585422,0.02193000395930289,0.02205644830576281,0.13908999173728387,0.0014370018446946907,0.10145805638724938,0.09035309464950746,1.2489451685640443,76.73469387755102,72.65306122448979,Bull
2023-11-23,19828.44921875,19875.150390625,19786.75,19802.0,170000,0.0056958480054414284,0.027831660092314747,0.019998712252913498,0.14436304393121957,-0.0004972811112830416,0.09818937960551996,0.09033546040729308,1.1414890282131671,75.10204081632654,71.0204081632653,Bull
2023-11-24,19809.599609375,19832.849609375,19768.849609375,19794.69921875,145900,-0.0008404470646018458,0.02531063670331668,0.011766169273428995,0.1343081890137967,-0.0003687570669664962,0.096553744172932,0.0894399179364783,1.0014890282131672,75.10204081632654,67.3469387755102,Low Volatility
2023-11-28,19844.650390625,19916.849609375,19800.0,19889.69921875,229600,0.004834758954733731,0.028281999471496677,0.00904296777075353,0.1482400181399699,0.004787784883390938,0.09751212254739883,0.08892476124660735,1.4871212121212132,76.3265306122449,66.12244897959184,Bull
2023-11-29,19976.55078125,20104.650390625,19956.30078125,20096.599609375,236200,0.017495212378930036,0.038720886777104724,0.01758798989202126,0.14221895412756247,0.010348656573869122,0.10157674837498569,0.09051762617090707,1.9571212121212131,79.18367346938776,66.93877551020408,Bull
2023-11-30,20108.5,20158.69921875,20015.849609375,20133.150390625,486600,0.020342868251675528,0.04567148166565338,0.015126189944175916,0.13673083111184914,0.0018171025823992028,0.10152772371542619,0.0903015875701153,2.124166666666668,82.44897959183673,68.16326530612244,Bull
2023-12-01,20194.099609375,20291.55078125,20183.69921875,20267.900390625,265800,0.023037144619286742,0.042839553590970914,0.01445256651831861,0.1415705371456657,0.00667064331563437,0.1025689473103248,0.0901591191260238,2.2491666666666674,87.34693877551021,72.24489795918367,Bull
2023-12-04,20601.94921875,20702.650390625,20507.75,20686.80078125,381100,0.0516341837540657,0.059297035848295376,0.04769819099772099,0.17608139131400335,0.020457480483773903,0.11460205362146136,0.094118617950181,3.5558333333333345,91.42857142857142,79.59183673469389,Bull
2023-12-05,20808.900390625,20864.05078125,20711.150390625,20855.099609375,421000,0.06269652221978728,0.06540003745628886,0.06012245733150001,0.1976809802807613,0.008102650447744338,0.11540691349505795,0.09469317784220681,3.3791666666666678,94.6938775510204,86.12244897959184,Bull
2023-12-06,20950.75,20961.94921875,20852.150390625,20937.69921875,359200,0.07138483267316875,0.06764800378613067,0.0638750665287744,0.22055101433427882,0.003952820545223537,0.11399979692353766,0.09485339967243724,2.8858333333333346,95.91836734693877,91.0204081632653,Bull
2023-12-07,20932.400390625,20941.25,20850.80078125,20901.150390625,275000,0.08398617296796185,0.059517239672285394,0.05677179358296902,0.2263557780790426,-0.0017471243957791426,0.10462361896574009,0.09466288916171037,2.6994202898550737,97.55102040816325,93.46938775510203,Bull
2023-12-08,20934.099609375,21006.099609375,20862.69921875,20969.400390625,292400,0.09660262900691596,0.05799465776570201,0.06660766199122992,0.23551818172716543,0.0032600507599202964,0.09929117155819722,0.09409667985357702,2.529049919484703,97.95918367346938,96.3265306122449,Bull
2023-12-11,20965.30078125,21026.099609375,20923.69921875,20997.099609375,212900,0.11347622847313366,0.050046634488267516,0.06876948671101002,0.23617064408994426,0.001320063516009915,0.08543755633669697,0.09407108377786397,1.4115060598355804,97.14285714285714,97.14285714285714,Bull
2023-12-12,21018.55078125,21037.900390625,20867.150390625,20906.400390625,244900,0.09760728664899143,0.045675590078579464,0.05834824508653691,0.22259288338187955,-0.004328963470418101,0.08615791841693535,0.09410476859309953,1.127061615391136,95.91836734693877,97.14285714285714,Bull
2023-12-13,20929.75,20950.0,20769.5,20926.349609375,260300,0.09327927016560267,0.04266814197184843,0.06044522049515533,0.23180223730323335,0.0009537608817135473,0.08620147912370527,0.09406443717995,1.1503949487244693,95.51020408163265,97.14285714285714,Bull
2023-12-14,21110.400390625,21210.900390625,21074.44921875,21182.69921875,334400,0.11022765951239433,0.05370314182154945,0.08481520653869312,0.23821126516147895,0.012175662163725103,0.08812594174564645,0.09408969039279758,1.540974658869397,95.10204081632652,96.73469387755101,Bull
2023-12-15,21287.44921875,21492.30078125,21235.30078125,21456.650390625,508800,0.12994262245762256,0.06261286109383746,0.10706002627122446,0.25097802004219427,0.012849864921501506,0.0885935240866847,0.09511243884289329,1.9946783625731008,94.6938775510204,97.14285714285714,Bull
